"machine","capacity","bgmea_num","fac_type","upazila","date_est","exist91","exist00","upaz2011","parent","ipum2011"
180,"72000",2194,0,"khilkhet",1996,0,1,"302637","030026","030026037"
131,"99000",1632,0,"mohammadpur",1993,0,1,"302650","030026","030026050"
NA,"x",699,1,"narayanganj sadar",1988,1,1,"306758","030067","030067058"
254,"125000",1511,0,"shyampur",1993,0,1,"302676","030026","030026076"
441,"135000",1928,0,"mirpur",1994,0,1,"302648","030026","030026048"
152,"x",2907,1,"mirpur",1999,0,1,"302648","030026","030026048"
239,"45000",548,0,"motijheel",1985,1,1,"302654","030026","030026054"
152,"48000",813,0,"motijheel",1991,1,1,"302654","030026","030026054"
280,"65000",215,0,"mohammadpur",1984,1,1,"302650","030026","030026050"
192,"68000",360,0,"halishahar",1985,1,1,"201535","020015","020015035"
140,"80000",1367,0,"ramna",1993,0,1,"302666","030026","030026066"
500,"60000",1190,0.5,"pallabi",1992,0,1,"302664","030026","030026064"
95,"90000",2526,0.5,"darus salam",1997,0,1,"302611","030026","030026011"
566,"780000",2523,0,"patenga",1997,0,1,"201565","020015","020015065"
156,"75000",1004,0.5,"badda",1992,0,1,"302604","030026","030026004"
50,"150000",1996,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
NA,"x",2909,1,"kadam tali",1999,0,1,"302632","030026","030026032"
5265,"450000",1578,0,"savar",1993,0,1,"302672","030026","030026072"
185,"85000",2637,1,"gazipur sadar",1998,0,1,"303330","030033","030033030"
110,"122000",2305,0,"kafrul",1996,0,1,"302630","030026","030026030"
165,"31000",219,0,"kafrul",1985,1,1,"302630","030026","030026030"
260,"144000",769,0,"chandgaon",1990,1,1,"201519","020015","020015019"
NA,"x",2286,0,"pallabi",1996,0,1,"302664","030026","030026064"
113,"95000",341,1,"double mooring",1984,1,1,"201528","020015","020015028"
NA,"x",2536,0,"pallabi",1997,0,1,"302664","030026","030026064"
140,"60000",396,1,"kotwali",1985,1,1,"201541","020015","020015041"
199,"60000",268,0,"jatrabari",1985,1,1,"302629","030026","030026029"
128,"180000",818,0.5,"kotwali",1991,1,1,"201541","020015","020015041"
80,"2000",2980,1,"gulshan",1999,0,1,"302626","030026","030026026"
200,"105000",1535,0,"double mooring",1993,0,1,"201528","020015","020015028"
157,"72000",294,0,"kotwali",1985,1,1,"201541","020015","020015041"
580,"60000",1361,0,"patiya",1993,0,1,"201561","020015","020015061"
150,"50000",1391,0,"ramna",1993,0,1,"302666","030026","030026066"
80,"x",2405,0,"gazipur sadar",1996,0,1,"303330","030033","030033030"
120,"30000",1137,0,"mirpur",1991,1,1,"302648","030026","030026048"
60,"30000",3141,0,"kalabagan",2000,0,1,"302633","030026","030026033"
73,"64992",1643,1,"ramna",1993,0,1,"302666","030026","030026066"
NA,"30000",2889,0.5,"mirpur",1999,0,1,"302648","030026","030026048"
56,"x",3096,0.5,"gazipur sadar",2000,0,1,"303330","030033","030033030"
138,"40000",618,0,"double mooring",1986,1,1,"201528","020015","020015028"
250,"60000",624,0,"tejgaon industrial area",1986,1,1,"302692","030026","030026092"
160,"94000",1374,0,"double mooring",1993,0,1,"201528","020015","020015028"
234,"180000",114,0,"mirpur",1984,1,1,"302648","030026","030026048"
140,"300000",1014,0,"panchlaish",1992,0,1,"201557","020015","020015057"
47,"150000",1466,1,"narayanganj sadar",1993,0,1,"306758","030067","030067058"
NA,"x",284,0,"mirpur",1984,1,1,"302648","030026","030026048"
70,"160000",2814,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
250,"100000",97,0,"gulshan",1985,1,1,"302626","030026","030026026"
NA,"x",1961,0,"uttara, bimanbandar",2000,0,1,"302695","030026","030026095"
346,"72000",2450,0,"rampura",1998,0,1,"302667","030026","030026067"
NA,NA,2957,0,"bhaluka",1999,0,1,"306113","030061","030061013"
350,"70000",1508,1,"chandanaish",1993,0,1,"201518","020015","020015018"
115,"x",3007,1,"savar",1994,0,1,"302672","030026","030026072"
54,"100000",1796,1,"narayanganj sadar",1994,0,1,"306758","030067","030067058"
145,"36000",1078,0,"darus salam",1991,1,1,"302611","030026","030026011"
230,"90000",414,0,"cantonment",1985,1,1,"302608","030026","030026008"
130,"72000",932,0,"double mooring",1998,0,1,"201528","020015","020015028"
850,"1800000",1742,0,"savar",1994,0,1,"302672","030026","030026072"
145,"55000",2466,0,"mirpur",1997,0,1,"302648","030026","030026048"
136,"60000",354,0,"chandgaon",1985,1,1,"201519","020015","020015019"
140,"36000",162,0,"gulshan",1985,1,1,"302626","030026","030026026"
120,"66000",2588,0,"kafrul",1998,0,1,"302630","030026","030026030"
NA,"x",1674,0,"pallabi",1993,0,1,"302664","030026","030026064"
396,"60000",1683,1,"jatrabari",1993,0,1,"302629","030026","030026029"
89,"184500",1265,0.5,"mohammadpur",1991,1,1,"302650","030026","030026050"
105,"25000",1013,0,"uttara, bimanbandar",1994,0,1,"302695","030026","030026095"
150,"150000",566,0,"panchlaish",1984,1,1,"201557","020015","020015057"
40,"30000",1012,0,"kalabagan",1992,0,1,"302633","030026","030026033"
377,"60000",328,1,"double mooring",1983,1,1,"201528","020015","020015028"
412,"50000",482,1,"kotwali",1993,0,1,"201541","020015","020015041"
210,"40000",1862,0,"chittagong port",1994,0,1,"201520","020015","020015020"
134,"300000",2721,0,"kotwali",1998,0,1,"201541","020015","020015041"
225,"540000",2384,1,"tejgaon industrial area",1996,0,1,"302692","030026","030026092"
120,"34000",1978,0,"tejgaon",1994,0,1,"302690","030026","030026090"
75,"100000",983,0,"pallabi",1993,0,1,"302664","030026","030026064"
180,"25000",1396,0,"pahartali",1993,0,1,"201555","020015","020015055"
316,"100000",2710,1,"savar",1997,0,1,"302672","030026","030026072"
NA,NA,1923,1,"gulshan",1994,0,1,"302626","030026","030026026"
190,"90000",371,0.5,"kotwali",1984,1,1,"201541","020015","020015041"
138,"84000",893,0.5,"rampura",1991,1,1,"302667","030026","030026067"
230,"x",3092,1,"gazipur sadar",2000,0,1,"303330","030033","030033030"
80,"50000",283,0,"ramna",1992,0,1,"302666","030026","030026066"
100,"60000",1020,0,"new market",1992,0,1,"302663","030026","030026063"
112,"10500",823,0,"turag",1991,1,1,"302693","030026","030026093"
415,"50000",1629,1,"double mooring",1993,0,1,"201528","020015","020015028"
82,"60000",2086,0,"mirpur",1995,0,1,"302648","030026","030026048"
162,"72000",1598,0,"tejgaon industrial area",1993,0,1,"302692","030026","030026092"
110,"60000",71,0,"double mooring",1984,1,1,"201528","020015","020015028"
140,"100000",347,1,"kotwali",1986,1,1,"201541","020015","020015041"
110,"125000",2927,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
235,"24000",1921,1,"khulshi",1994,0,1,"201543","020015","020015043"
56,"30000",838,1,"kafrul",1991,1,1,"302630","030026","030026030"
NA,"24000",3073,0,"uttara, bimanbandar",2000,0,1,"302695","030026","030026095"
204,"84000",709,0,"mirpur",1988,1,1,"302648","030026","030026048"
150,"100000",1587,0,"sher-e-bangla nagar",1993,0,1,"302680","030026","030026080"
88,"432000",2824,1,"kaliakair",1998,0,1,"303332","030033","030033032"
NA,"x",1033,0,"kafrul",1992,0,1,"302630","030026","030026030"
213,"120000",786,0,"uttara, bimanbandar",1997,0,1,"302695","030026","030026095"
260,"72000",1686,1,"kotwali",1993,0,1,"201541","020015","020015041"
200,"72000",2606,0.5,"comilla sadar dakhin",1998,0,1,"201933","020019","020019033"
800,"1200000",2476,0,"patenga",1997,0,1,"201565","020015","020015065"
178,"72000",265,0,"tejgaon industrial area",1985,1,1,"302692","030026","030026092"
251,"36000",888,1,"panchlaish",1991,1,1,"201557","020015","020015057"
NA,"x",1153,0,"kafrul",1992,0,1,"302630","030026","030026030"
210,"56250",1596,1,"narayanganj sadar",1993,0,1,"306758","030067","030067058"
88,"x",2838,0,"mirpur",2000,0,1,"302648","030026","030026048"
173,"18000",2948,0,"mirpur",1999,0,1,"302648","030026","030026048"
173,"18000",2948,0,"pallabi",2000,0,1,"302664","030026","030026064"
140,"90000",877,0.5,"savar",1991,1,1,"302672","030026","030026072"
500,"150000",2579,0,"panchlaish",1998,0,1,"201557","020015","020015057"
135,"200000",2006,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
88,"90000",1402,1,"kafrul",1993,0,1,"302630","030026","030026030"
275,"75000",736,0,"tejgaon",1989,1,1,"302690","030026","030026090"
200,"60000",1634,1,"tejgaon industrial area",1993,0,1,"302692","030026","030026092"
95,"x",2684,0,"mirpur",1998,0,1,"302648","030026","030026048"
224,"120000",546,0,"savar",1997,0,1,"302672","030026","030026072"
NA,"x",3218,1,"narayanganj sadar",2000,0,1,"306758","030067","030067058"
134,"150000",2314,0,"double mooring",1996,0,1,"201528","020015","020015028"
600,"88400",1395,0,"pallabi",1985,1,1,"302664","030026","030026064"
100,"60000",234,0,"patenga",1985,1,1,"201565","020015","020015065"
NA,"x",1743,0.5,"new market",1994,0,1,"302663","030026","030026063"
392,"72000",2873,1,"savar",1998,0,1,"302672","030026","030026072"
100,"x",3171,1,"mirpur",1998,0,1,"302648","030026","030026048"
214,"72000",1053,0.5,"mirpur",1998,0,1,"302648","030026","030026048"
390,"96000",2789,1,"khilgaon",1998,0,1,"302636","030026","030026036"
48,"x",2811,1,"narayanganj sadar",1998,0,1,"306758","030067","030067058"
190,"36000",2602,1,"mirpur",1998,0,1,"302648","030026","030026048"
200,"100000",1046,0.5,"double mooring",1992,0,1,"201528","020015","020015028"
85,"2500",3,0,"gulshan",1985,1,1,"302626","030026","030026026"
42,"30000",2059,0,"kotwali",1995,0,1,"201541","020015","020015041"
90,"45000",1192,0,"mirpur",1992,0,1,"302648","030026","030026048"
174,NA,2181,1,"savar",1995,0,1,"302672","030026","030026072"
375,"100000",664,0,"boalkhali",1986,1,1,"201512","020015","020015012"
120,"50000",2152,1,"gazipur sadar",1995,0,1,"303330","030033","030033030"
50,"1000",3123,0,"double mooring",2000,0,1,"201528","020015","020015028"
57,"x",3138,0,"khilgaon",2000,0,1,"302636","030026","030026036"
47,"60000",2254,0.5,"ramna",1995,0,1,"302666","030026","030026066"
152,"100000",1669,0,"savar",1993,0,1,"302672","030026","030026072"
500,"500000",361,0.5,"chandgaon",1984,1,1,"201519","020015","020015019"
150,"60000",1867,0,"sher-e-bangla nagar",1994,0,1,"302680","030026","030026080"
190,"120000",1108,0,"adabor",1992,0,1,"302602","030026","030026002"
200,"125000",2385,0.5,"adabor",1996,0,1,"302602","030026","030026002"
80,"150000",1001,1,"rupganj",1992,0,1,"306768","030067","030067068"
150,"60000",536,0,"sher-e-bangla nagar",1985,1,1,"302680","030026","030026080"
142,"165000",1216,0,"adabor",1993,0,1,"302602","030026","030026002"
125,"25000",42,0,"sher-e-bangla nagar",1984,1,1,"302680","030026","030026080"
156,"75000",332,0.5,"kotwali",1985,1,1,"201541","020015","020015041"
140,"60000",2692,0,"tejgaon",1998,0,1,"302690","030026","030026090"
150,"65000",948,0.5,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
190,"24000",2465,0,"gazipur sadar",1997,0,1,"303330","030033","030033030"
140,"480000",1922,0.5,"patenga",1992,0,1,"201565","020015","020015065"
138,"290000",2107,1,"tejgaon industrial area",1995,0,1,"302692","030026","030026092"
90,"42800",531,0,"gazipur sadar",1985,1,1,"303330","030033","030033030"
160,"180000",1737,1,"rupganj",1994,0,1,"306768","030067","030067068"
340,"120000",2758,0,"gazipur sadar",1998,0,1,"303330","030033","030033030"
205,"60000",64,0,"ramna",1984,1,1,"302666","030026","030026066"
NA,"x",2582,1,"pallabi",1998,0,1,"302664","030026","030026064"
120,"400000",2179,1,"narayanganj sadar",1995,0,1,"306758","030067","030067058"
250,"300000",1897,1,"savar",1994,0,1,"302672","030026","030026072"
700,"125000",2861,1,"patenga",1997,0,1,"201565","020015","020015065"
NA,"x",1586,1,"ramna",1993,0,1,"302666","030026","030026066"
102,"54000",2455,0,"savar",1997,0,1,"302672","030026","030026072"
105,"50000",1661,0.5,"gazipur sadar",1984,1,1,"303330","030033","030033030"
212,"120000",1444,0,"patiya",1993,0,1,"201561","020015","020015061"
62,"150000",1158,0,"darus salam",1992,0,1,"302611","030026","030026011"
50,"x",2827,1,"mirpur",1998,0,1,"302648","030026","030026048"
155,"150000",2317,1,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
115,"36000",2830,0,"double mooring",1998,0,1,"201528","020015","020015028"
60,"0",2567,1,"ramna",1997,0,1,"302666","030026","030026066"
1000,"156000",630,1,"ramna",1986,1,1,"302666","030026","030026066"
150,"160000",1859,1,"halishahar",1994,0,1,"201535","020015","020015035"
NA,"100000",3118,0,"uttara, bimanbandar",2000,0,1,"302695","030026","030026095"
246,"x",2891,1,"pallabi",1999,0,1,"302664","030026","030026064"
63,"6666",2251,0,"bandar",1995,0,1,"306706","030067","030067006"
300,"300000",1603,1,"bhaluka",1994,0,1,"306113","030061","030061013"
350,"200000",763,0.5,"bhaluka",1990,1,1,"306113","030061","030061013"
90,"18000",2369,1,"shah ali",1996,0,1,"302674","030026","030026074"
72,"40000",458,0,"tejgaon",1985,1,1,"302690","030026","030026090"
175,"12000",1015,0,"shah ali",1992,0,1,"302674","030026","030026074"
260,"60000",1223,0,"dhanmondi",1992,0,1,"302616","030026","030026016"
80,"62000",593,0,"ramna",1983,1,1,"302666","030026","030026066"
1000,"2000000",862,0,"uttara, bimanbandar",1991,1,1,"302695","030026","030026095"
127,"100000",1390,1,"sher-e-bangla nagar",1993,0,1,"302680","030026","030026080"
100,"x",3074,0,"mirpur",2000,0,1,"302648","030026","030026048"
130,"60000",511,0,"sutrapur",1985,1,1,"302688","030026","030026088"
200,"80000",2145,0.5,"gazipur sadar",1995,0,1,"303330","030033","030033030"
146,"100000",1400,0,"shah ali",1993,0,1,"302674","030026","030026074"
520,"100000",2580,0,"patenga",1998,0,1,"201565","020015","020015065"
136,"364000",2409,0.5,"pallabi",1996,0,1,"302664","030026","030026064"
85,"20000",2041,0,"patiya",1995,0,1,"201561","020015","020015061"
180,"65000",745,0,"kadam tali",1990,1,1,"302632","030026","030026032"
1000,"156000",792,1,"ramna",1991,1,1,"302666","030026","030026066"
100,"x",3219,0,"kotwali",2000,0,1,"201541","020015","020015041"
102,"5000",1848,0,"cantonment",1994,0,1,"302608","030026","030026008"
475,"170000",20,0,"gazipur sadar",1981,1,1,"303330","030033","030033030"
50,"120000",1007,0,"mirpur",1992,0,1,"302648","030026","030026048"
150,"72000",882,0,"turag",1993,0,1,"302693","030026","030026093"
60,"18000",1487,0,"pallabi",1993,0,1,"302664","030026","030026064"
200,"40000",1657,0,"patiya",1993,0,1,"201561","020015","020015061"
60,"100000",2598,1,"turag",1998,0,1,"302693","030026","030026093"
100,"90000",785,1,"kaliakair",1991,1,1,"303332","030033","030033032"
125,"52000",2295,0,"savar",1996,0,1,"302672","030026","030026072"
122,"90000",881,0,"gazipur sadar",1991,1,1,"303330","030033","030033030"
200,"36000",1424,1,"kotwali",1993,0,1,"201541","020015","020015041"
100,"x",2964,1,"mohammadpur",1999,0,1,"302650","030026","030026050"
40,"75000",1734,0,"uttara, bimanbandar",1994,0,1,"302695","030026","030026095"
82,"117000",1944,1,"sutrapur",1994,0,1,"302688","030026","030026088"
200,"10800",749,0,"savar",1989,1,1,"302672","030026","030026072"
160,"35100",1815,0,"turag",1994,0,1,"302693","030026","030026093"
400,"300000",2609,0,"savar",1998,0,1,"302672","030026","030026072"
60,"24000",1760,0,"lalbagh",1994,0,1,"302642","030026","030026042"
302,"90000",1523,0.5,"patiya",1993,0,1,"201561","020015","020015061"
200,"50000",1060,0,"halishahar",1992,0,1,"201535","020015","020015035"
NA,"x",2209,0.5,"pallabi",1995,0,1,"302664","030026","030026064"
200,"x",3006,1,"gazipur sadar",1999,0,1,"303330","030033","030033030"
160,"800000",1956,1,"double mooring",1994,0,1,"201528","020015","020015028"
150,"30000",1930,1,"gazipur sadar",1994,0,1,"303330","030033","030033030"
70,"x",2657,1,"savar",1998,0,1,"302672","030026","030026072"
165,"270000",876,0.5,"kotwali-dhk",1991,1,1,"302640","030026","030026040"
31,"x",3182,1,"savar",2000,0,1,"302672","030026","030026072"
150,"50000",1143,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
460,"300000",1239,0,"gazipur sadar",1992,0,1,"303330","030033","030033030"
123,"60000",3144,0,"halishahar",1999,0,1,"201535","020015","020015035"
83,"x",3146,0,"ramna",2000,0,1,"302666","030026","030026066"
277,"100000",1236,0.5,"kotwali",1992,0,1,"201541","020015","020015041"
165,"90000",659,0,"tejgaon",1987,1,1,"302690","030026","030026090"
68,"36000",244,0,"narayanganj sadar",1985,1,1,"306758","030067","030067058"
NA,"x",2210,0,"tejgaon",1995,0,1,"302690","030026","030026090"
750,"100000",797,0,"kotwali",1991,1,1,"201541","020015","020015041"
340,"2198000",1165,0.5,"rupganj",1992,0,1,"306768","030067","030067068"
575,"292000",2970,0.5,"rupganj",1999,0,1,"306768","030067","030067068"
55,"x",3012,0,"ramna",1999,0,1,"302666","030026","030026066"
195,"150000",1489,0.5,"halishahar",1993,0,1,"201535","020015","020015035"
60,"30000",2432,0,"kotwali",1997,0,1,"201541","020015","020015041"
395,"150000",1243,1,"narayanganj sadar",1992,0,1,"306758","030067","030067058"
125,"50700",2818,0,"gazipur sadar",1998,0,1,"303330","030033","030033030"
350,"300000",1214,1,"kaliakair",1992,0,1,"303332","030033","030033032"
NA,"x",1325,0,"darus salam",1992,0,1,"302611","030026","030026011"
110,"60000",1608,0,"tejgaon",1993,0,1,"302690","030026","030026090"
363,"300000",2356,1,"keraniganj",1995,0,1,"302638","030026","030026038"
40,"30667",988,0,"ramna",1992,0,1,"302666","030026","030026066"
47,"x",3172,0,"kafrul",2000,0,1,"302630","030026","030026030"
280,"36000",334,0,"patiya",1985,1,1,"201561","020015","020015061"
95,"38400",33,0,"shah ali",1985,1,1,"302674","030026","030026074"
100,"x",3227,0,"mirpur",2000,0,1,"302648","030026","030026048"
110,"x",3214,1,"kaliakair",2000,0,1,"303332","030033","030033032"
354,"600000",1262,0,"cantonment",1992,0,1,"302608","030026","030026008"
205,"135000",1362,0,"mirpur",1992,0,1,"302648","030026","030026048"
290,"35000",2505,1,"uttar khan",1997,0,1,"302696","030026","030026096"
135,"45000",1545,0,"kadam tali",1993,0,1,"302632","030026","030026032"
145,"75000",2817,0,"turag",1998,0,1,"302693","030026","030026093"
150,"75000",2180,0,"motijheel",1995,0,1,"302654","030026","030026054"
98,"5000",798,0,"kotwali",1991,1,1,"201541","020015","020015041"
192,"72000",351,0.5,"patiya",1984,1,1,"201561","020015","020015061"
72,"80000",2781,0.5,"kotwali",1998,0,1,"201541","020015","020015041"
230,"120000",2541,0,"cantonment",1997,0,1,"302608","030026","030026008"
200,"50000",1058,1,"kotwali",1992,0,1,"201541","020015","020015041"
90,"69000",296,0.5,"paltan",1985,1,1,"302665","030026","030026065"
300,"375000",2383,1,"narayanganj sadar",1996,0,1,"306758","030067","030067058"
100,"30000",1438,1,"patiya",1993,0,1,"201561","020015","020015061"
88,"250000",1908,1,"kaliakair",1994,0,1,"303332","030033","030033032"
220,"40000",2911,1,"narayanganj sadar",1999,0,1,"306758","030067","030067058"
900,"130000",2102,1,"gazipur sadar",1995,0,1,"303330","030033","030033030"
