"bgmea_num","capacity","machine","fac_type","upazila","date_est","exist05","upaz2011","parent"
2674,36000,204,0,"kadam tali",1998,1,302632,30026
2840,7500,748,0,"savar",1997,1,302672,30026
2713,12000,29,1,"tejgaon",1998,1,302690,30026
2884,80000,151.1192883,0,"shah ali",1999,1,302674,30026
2267,250000,1800,0,"savar",1995,1,302672,30026
1010,72000,150,0,"dhanmondi",1992,1,302616,30026
2503,420000,165,1,"savar",1997,1,302672,30026
2028,720000,101,1,"narayanganj sadar",1995,1,306758,30067
1878,30000,160,0,"turag",1994,1,302693,30026
1292,40000,142.5,0,"kadam tali",1992,1,302632,30026
2629,NA,180,1,"kaliakair",1998,1,303332,30033
1245,45000,136.5,0,"darus salam",1992,1,302611,30026
1331,20000,97.5,0,"singair",1992,1,305682,30056
3082,30000,100,0,"narayanganj sadar",2000,1,306758,30067
402,72000,443.5,0,"sher-e-bangla nagar",1984,1,302680,30026
2313,5e+05,275,1,"narayanganj sadar",1992,1,306758,30067
181,72000,186,0,"gulshan",1985,1,302626,30026
3031,48000,294,1,"gazipur sadar",2000,1,303330,30033
1158,84000,146,0,"darus salam",1992,1,302611,30026
3119,2e+05,213,0,"tejgaon",2000,1,302690,30026
18,60000,578,0.5,"gazipur sadar",1985,1,303330,30033
2704,NA,105,0,"shah ali",1998,1,302674,30026
3095,70000,611.5,1,"turag",2000,1,302693,30026
1844,70000,895,1,"turag",1994,1,302693,30026
1584,1e+05,162.5,0,"darus salam",1993,1,302611,30026
2870,NA,60,1,"darus salam",1999,1,302611,30026
1913,60000,205,0,"kaliakair",1994,1,303332,30033
3099,50000,137,0,"tejgaon industrial area",2000,1,302692,30026
1389,36000,197.5,0,"ramna",1993,1,302666,30026
1837,1e+05,275,0,"gazipur sadar",1994,1,303330,30033
2997,156000,400,1,"savar",1999,1,302672,30026
307,140000,350,0,"dhanmondi",1985,1,302616,30026
2844,NA,100,1,"gazipur sadar",1998,1,303330,30033
2659,90000,630.5,0,"dakshinkhan",1998,1,302610,30026
2979,40000,152.6192883,1,"kaliganj",1999,1,303334,30033
2933,75000,613,1,"cantonment",1998,1,302608,30026
2471,90000,992,1,"bhaluka",1997,1,306113,30061
2575,50000,105,0,"tejgaon",1998,1,302690,30026
1101,90000,231.5,0,"tejgaon industrial area",1992,1,302692,30026
2169,48000,100,0,"mirpur",1995,1,302648,30026
2798,104000,321.5,0,"gazipur sadar",1998,1,303330,30033
485,30000,300,0,"pallabi",1985,1,302664,30026
3032,750000,300,1,"kaliakair",1999,1,303332,30033
1219,NA,164.1192883,0,"adabor",1992,1,302602,30026
2501,30000,657.5,1,"sreepur",1997,1,303386,30033
288,60000,200,1,"sher-e-bangla nagar",1985,1,302680,30026
2661,50000,260,1,"sher-e-bangla nagar",1998,1,302680,30026
1982,72000,340,1,"adabor",1995,1,302602,30026
732,1e+05,152.5,0,"mirpur",1989,1,302648,30026
3063,60000,197.5,0,"singair",2000,1,305682,30056
2800,50000,167.5,0,"narayanganj sadar",1998,1,306758,30067
1179,45000,238,0,"gazipur sadar",1992,1,303330,30033
3100,60000,135.5,0,"tejgaon industrial area",2000,1,302692,30026
2675,60000,120,0,"kaliakair",1998,1,303332,30033
3200,1e+05,102,0,"shah ali",2000,1,302674,30026
2321,60000,135,0,"adabor",1996,1,302602,30026
2282,525000,307.5,1,"gazipur sadar",1996,1,303330,30033
75,60000,150,0,"cantonment",1985,1,302608,30026
1356,84000,133,0,"tejgaon",1993,1,302690,30026
2059,30000,42,0,"kotwali",1995,1,201541,20015
664,1e+05,375,0,"boalkhali",1986,1,201512,20015
3123,24000,70,0,"double mooring",2000,1,201528,20015
2318,48000,92.5,0,"halishahar",1996,1,201535,20015
361,5e+05,500,0.5,"chandgaon",1984,1,201519,20015
332,48000,185.5,0.5,"kotwali",1985,1,201541,20015
1922,132000,142.5,0.5,"patenga",1992,1,201565,20015
2861,250000,1700,1,"patenga",1997,1,201565,20015
1444,50000,376.5,0,"patiya",1993,1,201561,20015
2830,60000,117.5,0,"double mooring",1998,1,201528,20015
1859,156000,135,1,"halishahar",1994,1,201535,20015
2145,95000,195,0.5,"gazipur sadar",1995,1,303330,30033
2580,250000,665.5,0,"patenga",1998,1,201565,20015
2041,20000,85,0,"patiya",1995,1,201561,20015
1657,42000,207,0,"patiya",1993,1,201561,20015
1424,36000,250,1,"kotwali",1993,1,201541,20015
1523,90000,302,0.5,"patiya",1993,1,201561,20015
1060,50000,200,0,"halishahar",1992,1,201535,20015
1956,8e+05,160,1,"double mooring",1994,1,201528,20015
3144,90000,210.5,0,"halishahar",1999,1,201535,20015
1236,90000,258.5,0.5,"kotwali",1992,1,201541,20015
797,1e+05,750,0,"kotwali",1991,1,201541,20015
1489,150000,195,0.5,"halishahar",1993,1,201535,20015
2432,30000,60,0,"kotwali",1997,1,201541,20015
334,36000,280,0,"patiya",1985,1,201561,20015
1600,1080000,2050,0.5,"patenga",1993,1,201565,20015
798,50000,98,0,"kotwali",1991,1,201541,20015
351,66000,179.5,0.5,"patiya",1984,1,201561,20015
2781,170000,239.5,0.5,"kotwali",1998,1,201541,20015
1058,48000,300,1,"kotwali",1992,1,201541,20015
1438,60000,140,1,"patiya",1993,1,201561,20015
3017,50000,109,0,"double mooring",1999,1,201528,20015
2284,40000,164,0.5,"patiya",1996,1,201561,20015
1152,48000,362.5,0,"kotwali",1992,1,201541,20015
2479,360000,102.5,1,"patiya",1997,1,201561,20015
2026,36000,90,0,"boalkhali",1995,1,201512,20015
1072,288000,538.5,0.5,"boalkhali",1992,1,201512,20015
2468,1e+05,210,0.5,"patiya",1993,1,201561,20015
1155,1e+05,347.5,0,"patiya",1992,1,201561,20015
1861,90000,96,0.5,"halishahar",1994,1,201535,20015
338,220000,187,0,"panchlaish",1985,1,201557,20015
2989,24000,121,0,"double mooring",1999,1,201528,20015
2492,31200,146,0,"patiya",1997,1,201561,20015
1702,72000,170,0.5,"boalkhali",1994,1,201512,20015
2412,5e+05,180,0.5,"halishahar",1996,1,201535,20015
2539,96000,175.5,0.5,"halishahar",1997,1,201535,20015
2549,48000,158,0,"patiya",1997,1,201561,20015
3209,NA,176,0,"panchlaish",2000,1,201557,20015
2955,13000,145,0,"patiya",1999,1,201561,20015
553,32000,115,0,"patiya",1986,1,201561,20015
2920,50000,117.5,0,"halishahar",1999,1,201535,20015
2472,120000,225,0,"double mooring",1997,1,201528,20015
642,30000,158,0,"kotwali",1985,1,201541,20015
2487,25000,85,0,"double mooring",1997,1,201528,20015
2615,60000,225,1,"patenga",1998,1,201565,20015
2360,60000,59,0.5,"boalkhali",1996,1,201512,20015
1200,50000,150,0,"patiya",1992,1,201561,20015
337,48000,119.5,0.5,"halishahar",1985,1,201535,20015
318,52000,270,0,"double mooring",1985,1,201528,20015
1196,150000,200,0,"kotwali",1992,1,201541,20015
1840,2e+05,335,1,"panchlaish",1994,1,201557,20015
2042,36000,137.5,0,"patiya",1995,1,201561,20015
363,60000,132,0,"patiya",1985,1,201561,20015
289,30000,180,0,"patiya",1985,1,201561,20015
2241,36000,125,0,"patiya",1995,1,201561,20015
1824,2e+05,80,0,"patenga",1994,1,201565,20015
2651,3e+05,42.5,0.5,"double mooring",1998,1,201528,20015
2436,60000,300,0,"patenga",1991,1,201565,20015
2437,60000,300,0,"patenga",1996,1,201565,20015
424,60000,165,0,"patenga",1985,1,201565,20015
2879,60000,175,0.5,"halishahar",1998,1,201535,20015
1119,60000,146,0.5,"boalkhali",1992,1,201512,20015
2719,1200000,1219.5,0.5,"patenga",1994,1,201565,20015
781,120000,1924,0,"patenga",1989,1,201565,20015
2228,250000,3243.5,0,"patenga",1995,1,201565,20015
2,NA,263.3523251,0,"patiya",1980,1,201561,20015
4121,NA,300,1,"savar",2007,0,302672,30026
4598,1e+05,78,1,"savar",2008,0,302672,30026
3968,72000,300,1,"gazipur sadar",2004,1,303330,30033
4671,2e+05,418,0.5,"gazipur sadar",2008,0,303330,30033
3236,50000,273,0,"kafrul",2000,1,302630,30026
4179,120000,180,0.5,"kadam tali",2006,0,302632,30026
4221,150000,300,0,"shah ali",2006,0,302674,30026
4719,120000,260,1,"rupganj",2008,0,306768,30067
4103,152000,786,0,"dhanmondi",2005,1,302616,30026
4116,60000,83,0,"pallabi",2005,1,302664,30026
3420,235000,1050,0,"savar",2001,1,302672,30026
4696,375000,220,1,"gazipur sadar",2008,0,303330,30033
4018,240000,1038,0,"savar",2005,1,302672,30026
3830,NA,313.4205827,1,"narsingdi sadar",2004,1,306860,30068
4785,330000,130,1,"savar",2008,0,302672,30026
4130,320000,600,0.5,"kaliakair",2005,1,303332,30033
4667,34000,240,1,"dakshinkhan",2009,0,302610,30026
4455,144000,118,1,"gazipur sadar",2007,0,303330,30033
3973,9e+05,650,1,"narayanganj sadar",2004,1,306758,30067
4725,6e+05,200,1,"uttara, bimanbandar",2008,0,302695,30026
4732,NA,300,1,"gazipur sadar",2008,0,303330,30033
3837,1e+05,110,1,"narayanganj sadar",2019,0,306758,30067
3498,NA,69,1,"savar",2001,1,302672,30026
3565,NA,313.4205827,1,"savar",2002,1,302672,30026
3792,16000,117,1,"narayanganj sadar",2003,1,306758,30067
4369,150000,320,0,"pallabi",2007,0,302664,30026
4381,70000,175,0.5,"mirpur",2007,0,302648,30026
3354,90000,186,0,"kafrul",2001,1,302630,30026
3504,250000,730,1,"gazipur sadar",2002,1,303330,30033
4512,5e+05,380,0.5,"savar",2007,0,302672,30026
4300,5e+05,386,1,"shibpur",2006,0,306876,30068
4432,90000,250,0,"mirpur",2007,0,302648,30026
3781,80000,700,1,"gazipur sadar",2003,1,303330,30033
4416,2e+05,165,1,"narayanganj sadar",2007,0,306758,30067
3839,1e+05,820,1,"gazipur sadar",2004,1,303330,30033
3270,204000,152,1,"tejgaon",2000,1,302690,30026
4436,20000,196,1,"new market",2020,0,302663,30026
4798,650000,313.4205827,1,"kaliakair",2009,0,303332,30033
4944,80000,215,0,"demra",2009,0,302612,30026
3288,57200,120,0.5,"narayanganj sadar",2001,1,306758,30067
3493,45000,220,1,"darus salam",2001,1,302611,30026
3431,50000,200,1,"kaliakair",2001,1,303332,30033
3395,1200000,38,1,"bhaluka",2001,1,306113,30061
3253,120000,185,0,"savar",2000,1,302672,30026
3890,NA,313.4205827,1,"turag",2004,1,302693,30026
4181,156000,98,1,"turag",2006,0,302693,30026
4500,NA,313.4205827,0,"savar",2007,0,302672,30026
4271,9e+05,204,0.5,"mohammadpur",2006,0,302650,30026
4174,1e+05,186,0,"mirpur",2005,1,302648,30026
3981,192000,247,0,"darus salam",2004,1,302611,30026
3891,45625,157,0,"sher-e-bangla nagar",2004,1,302680,30026
4566,150000,90,1,"gulshan",2008,0,302626,30026
4529,45000,297,1,"turag",2007,0,302693,30026
4346,4e+05,168,0.5,"savar",2011,0,302672,30026
4603,208000,113,1,"kaliakair",2008,0,303332,30033
4045,216000,141,1,"shah ali",2005,1,302674,30026
3898,75400,470,1,"kaliakair",2004,1,303332,30033
3678,25000,512,1,"kaliakair",2003,1,303332,30033
4514,30000,143,1,"savar",2007,0,302672,30026
3913,3e+05,190,1,"kaliakair",2004,1,303332,30033
4438,250000,320,0.5,"kaliakair",2007,0,303332,30033
4766,210000,140,1,"kaliakair",2008,0,303332,30033
4657,250000,659,1,"savar",2008,0,302672,30026
4808,1236000,266,1,"sreepur",2008,0,303386,30033
4421,3e+05,275,1,"gazipur sadar",2007,0,303330,30033
4917,90000,200,0,"ramna",2009,0,302666,30026
3271,60000,480,0,"turag",2000,1,302693,30026
3978,480000,156,1,"kadam tali",2004,1,302632,30026
3255,250000,200,1,"bangshal",2000,1,302605,30026
4501,150000,124,0,"darus salam",2007,0,302611,30026
3464,585000,190,1,"turag",2001,1,302693,30026
3903,120000,500,1,"gazipur sadar",2004,1,303330,30033
3828,80000,513,1,"savar",2004,1,302672,30026
4819,50000,804,0,"kaliakair",2009,0,303332,30033
3687,70000,404,1,"gazipur sadar",2002,1,303330,30033
4909,180000,150,0,"gazipur sadar",2009,0,303330,30033
4697,180000,150,0.5,"sonargaon",2008,0,306704,30067
4148,550000,1273,0,"savar",2005,1,302672,30026
4149,165000,381,0,"sutrapur",2005,1,302688,30026
4555,65000,400,1,"shyampur",2008,0,302676,30026
4778,125000,260,0,"gazipur sadar",2008,0,303330,30033
3922,8e+05,642,1,"savar",2004,1,302672,30026
3501,150000,825,1,"savar",2001,1,302672,30026
4029,960000,425,0,"pallabi",2005,1,302664,30026
3316,40000,1300,1,"savar",2001,1,302672,30026
3245,40000,154,0,"kafrul",2000,1,302630,30026
3231,238680,900,1,"savar",2000,1,302672,30026
3843,238680,928,1,"savar",2004,1,302672,30026
4143,2e+06,2000,1,"kaliakair",2005,1,303332,30033
3660,240000,223,0,"gazipur sadar",2003,1,303330,30033
4577,1456000,596,0,"savar",2008,0,302672,30026
3403,NA,313.4205827,0,"cantonment",2001,1,302608,30026
4401,4e+05,269,0.5,"mohammadpur",2007,0,302650,30026
4558,1058550,660,1,"gazipur sadar",2007,0,303330,30033
4930,8300,77,1,"gazipur sadar",2009,0,303330,30033
3315,120000,62,1,"gazipur sadar",2001,1,303330,30033
3583,6e+05,750,1,"savar",2002,1,302672,30026
3855,60000,270,1,"gazipur sadar",2004,1,303330,30033
4180,650000,186,1,"shah ali",2006,0,302674,30026
3433,50000,950,1,"kaliakair",2001,1,303332,30033
4515,60000,85,1,"gazipur sadar",2007,0,303330,30033
3332,50000,320,0,"kafrul",2001,1,302630,30026
4232,205000,110,1,"shahbag",2006,0,302675,30026
3919,60000,300,1,"savar",2004,1,302672,30026
3448,270000,2404,1,"pallabi",2001,1,302664,30026
4735,42000,234,1,"gazipur sadar",2008,0,303330,30033
3588,150000,400,0,"tejgaon industrial area",2002,1,302692,30026
3278,30000,180,1,"cantonment",2001,1,302608,30026
3720,90000,300,1,"tejgaon industrial area",2003,1,302692,30026
4961,518667,453,0,"sher-e-bangla nagar",2009,0,302680,30026
4374,2e+05,516,0.5,"brahmanbaria sadar",2007,0,201213,20012
3894,6e+05,1267,0,"savar",2004,1,302672,30026
4784,90000,249,0.5,"savar",2008,0,302672,30026
3907,NA,350,0,"savar",2004,1,302672,30026
4794,2e+05,100,1,"gazipur sadar",2008,0,303330,30033
3713,NA,185,1,"savar",2003,1,302672,30026
3449,NA,91,0,"mirpur",2001,1,302648,30026
3976,225000,650,0,"dakshinkhan",2004,1,302610,30026
4257,90000,192,0,"shah ali",2006,0,302674,30026
4550,450000,236,0,"gazipur sadar",2007,0,303330,30033
4046,360000,334,1,"gazipur sadar",2005,1,303330,30033
4447,156000,101,1,"kaliakair",2007,0,303332,30033
4803,150000,97,1,"gazipur sadar",2008,0,303330,30033
4640,1e+05,300,1,"ramna",2008,0,302666,30026
4122,1e+05,600,1,"gazipur sadar",2005,1,303330,30033
4677,250000,190,0.5,"mirpur",2008,0,302648,30026
4946,25000,72,1,"gazipur sadar",2009,0,303330,30033
4842,6e+05,98,1,"mirpur",2009,0,302648,30026
4692,45000,250,1,"gazipur sadar",2008,0,303330,30033
4365,80000,81,0,"adabor",2007,0,302602,30026
4072,100500,600,0.5,"savar",2007,0,302672,30026
4193,1e+05,550,0,"savar",2006,0,302672,30026
4945,3e+05,275,0,"gazipur sadar",2009,0,303330,30033
3715,2e+05,250,1,"cantonment",2018,0,302608,30026
3472,7000,131,1,"gulshan",2001,1,302626,30026
3341,40000,220,0,"uttara, bimanbandar",2001,1,302695,30026
3647,NA,99,1,"rupganj",2002,1,306768,30067
4788,67000,123,0,"gazipur sadar",2008,0,303330,30033
3247,150000,57,1,"mirpur",2000,1,302648,30026
3805,156000,305,1,"gazipur sadar",2003,1,303330,30033
4073,72000,300,1,"bhaluka",2005,1,306113,30061
4748,64000,80,1,"savar",2008,0,302672,30026
4245,168000,154,0,"savar",2005,1,302672,30026
4868,50000,863,1,"savar",2009,0,302672,30026
4255,90000,110,1,"gazipur sadar",2019,0,303330,30033
4513,40000,135,0,"gazipur sadar",2007,0,303330,30033
4166,350000,1117,0,"savar",2005,1,302672,30026
3522,60000,218,0,"gazipur sadar",2002,1,303330,30033
4248,17500,105,0,"kafrul",2004,1,302630,30026
4591,25000,150,1,"gazipur sadar",2008,0,303330,30033
4487,176000,150,1,"gazipur sadar",2007,0,303330,30033
3814,250000,220,1,"kaliakair",2003,1,303332,30033
3473,80000,271,0,"gazipur sadar",2001,1,303330,30033
4655,265000,1300,1,"narayanganj sadar",2008,0,306758,30067
3625,NA,80,0,"demra",2002,1,302612,30026
4877,3e+05,150,1,"gazipur sadar",2009,0,303330,30033
4126,104000,180,0,"turag",2005,1,302693,30026
4025,480000,161,0.5,"kafrul",2005,1,302630,30026
4061,120000,350,1,"gazipur sadar",2005,1,303330,30033
3242,NA,92,0,"uttara, bimanbandar",2000,1,302695,30026
4111,150000,1022,1,"gazipur sadar",2005,1,303330,30033
3530,338000,141,1,"savar",2002,1,302672,30026
3596,338000,482,1,"savar",2002,1,302672,30026
4524,336000,815,0,"gazipur sadar",2020,0,303330,30033
3826,1e+05,730,1,"kaliakair",2003,1,303332,30033
4595,120000,200,1,"gazipur sadar",2008,0,303330,30033
4584,50000,350,1,"gazipur sadar",2008,0,303330,30033
4058,101425,300,1,"gazipur sadar",2005,1,303330,30033
3374,150000,58,1,"shah ali",2001,1,302674,30026
3960,45000,350,1,"gazipur sadar",2004,1,303330,30033
4028,36000,198,0,"savar",2005,1,302672,30026
3544,NA,100,0,"savar",2002,1,302672,30026
3631,1e+05,793,1,"gazipur sadar",2002,1,303330,30033
4499,92000,350,0,"kadam tali",2007,0,302632,30026
4203,397500,242,1,"sreepur",2006,0,303386,30033
3272,115000,370,1,"gazipur sadar",2000,1,303330,30033
4225,63900,482,1,"gazipur sadar",2006,0,303330,30033
4092,1e+06,282,1,"gazipur sadar",2005,1,303330,30033
4391,150000,80,1,"kaliakair",2007,0,303332,30033
4440,48000,120,0.5,"ramna",2007,0,302666,30026
3306,530000,220,1,"gulshan",2001,1,302626,30026
4033,1e+05,193,0,"gazipur sadar",2005,1,303330,30033
4900,160000,160,1,"narayanganj sadar",2009,0,306758,30067
4561,NA,953,1,"chirirbandar",2007,0,NA,NA
4805,120000,279,1,"gazipur sadar",2008,0,303330,30033
4481,NA,60,0.5,"adabor",2007,0,302602,30026
4001,90000,384,1,"uttar khan",2004,1,302696,30026
3829,96000,550,1,"narayanganj sadar",2004,1,306758,30067
3974,60000,433,1,"shah ali",2004,1,302674,30026
4017,4e+05,570,0,"gazipur sadar",2004,1,303330,30033
4664,5e+05,1186,0,"gazipur sadar",2008,0,303330,30033
3772,NA,180,1,"chauddagram",2003,1,201931,20019
4413,75000,145,0.5,"sher-e-bangla nagar",2007,0,302680,30026
4003,NA,200,0,"cantonment",2004,1,302608,30026
3965,90000,500,0,"kafrul",2004,1,302630,30026
4617,60000,54,1,"narayanganj sadar",2008,0,306758,30067
3783,NA,58,1,"savar",2003,1,302672,30026
3617,1e+05,375,0,"dakshinkhan",2002,1,302610,30026
4715,1e+05,232,0,"savar",2008,0,302672,30026
4756,375000,153,1,"savar",2008,0,302672,30026
3251,72000,200,0,"kafrul",2000,1,302630,30026
3389,320000,170,1,"tejgaon",2001,1,302690,30026
3254,1502083,127,1,"mirpur",2000,1,302648,30026
3368,12000,500,1,"shibpur",2001,1,306876,30068
3515,1e+05,188,0,"gazipur sadar",2002,1,303330,30033
4039,NA,571,0,"kadam tali",2005,1,302632,30026
3324,50400,260,0,"gazipur sadar",2001,1,303330,30033
4280,120000,230,1,"gazipur sadar",2006,0,303330,30033
3616,120000,181,0,"gazipur sadar",2002,1,303330,30033
3758,NA,420,1,"savar",2003,1,302672,30026
4156,25000,126,1,"uttara, bimanbandar",2005,1,302695,30026
3465,175000,1087,0,"gazipur sadar",2017,0,303330,30033
4178,180000,850,1,"mirzapur",2006,0,309366,30093
3947,180000,21,1,"gazipur sadar",2004,1,303330,30033
4509,3e+05,257,1,"kaliakair",2007,0,303332,30033
4862,80000,180,0,"narayanganj sadar",2009,0,306758,30067
3874,54000,256,1,"narayanganj sadar",2004,1,306758,30067
3719,1500000,377,0,"hazaribagh",2003,1,302628,30026
3779,1152000,313.4205827,1,"rupganj",2003,1,306768,30067
4405,450000,300,1,"gazipur sadar",2007,0,303330,30033
3606,40000,160,0,"cantonment",2002,1,302608,30026
4565,NA,336,1,"shahbag",2007,0,302675,30026
3744,144000,670,1,"shah ali",2018,0,302674,30026
4506,68000,75,0,"mirpur",2019,0,302648,30026
3748,90000,325,0,"khilkhet",2003,1,302637,30026
4490,2e+05,260,1,"gazipur sadar",2018,0,303330,30033
3285,92000,520,1,"gazipur sadar",2001,1,303330,30033
3738,72000,460,1,"gazipur sadar",2003,1,303330,30033
4567,175000,478,0,"savar",2007,0,302672,30026
4229,575000,2380,0,"savar",2006,0,302672,30026
3452,155000,1500,1,"gazipur sadar",2001,1,303330,30033
4937,1500000,378,1,"kaliakair",2009,0,303332,30033
4396,1e+06,860,1,"kaliakair",2007,0,303332,30033
3610,260000,266,1,"pallabi",2002,1,302664,30026
3977,450000,360,1,"gazipur sadar",2004,1,303330,30033
4398,20500,81,0.5,"shah ali",2007,0,302674,30026
4884,NA,193,1,"gazipur sadar",2009,0,303330,30033
3871,70000,893,1,"darus salam",2004,1,302611,30026
4154,70000,200,0,"kafrul",2005,1,302630,30026
3881,310000,875,0,"kaliakair",2004,1,303332,30033
3440,150000,1180,1,"gazipur sadar",2001,1,303330,30033
3790,NA,500,1,"bhaluka",2003,1,306113,30061
4170,150000,297,0.5,"khilkhet",2005,1,302637,30026
4477,1440000,1000,0,"gazipur sadar",2021,0,303330,30033
3521,NA,85,0,"gazipur sadar",2002,1,303330,30033
3729,120000,400,1,"gazipur sadar",2003,1,303330,30033
4504,1e+05,101,1,"savar",2007,0,302672,30026
4473,750000,820,1,"savar",2007,0,302672,30026
3952,208000,404,1,"cantonment",2004,1,302608,30026
3937,2e+05,116,1,"tejgaon",2004,1,302690,30026
4645,60000,300,0,"darus salam",2008,0,302611,30026
3774,12000,160,1,"gulshan",2003,1,302626,30026
4101,2e+05,1620,1,"kaliakair",2005,1,303332,30033
4929,11000,82,1,"uttara, bimanbandar",2009,0,302695,30026
4470,150000,97,0.5,"cantonment",2007,0,302608,30026
4185,70000,150,1,"rampura",2006,0,302667,30026
4361,NA,100,0.5,"adabor",2007,0,302602,30026
4910,450000,294,0,"savar",2009,0,302672,30026
3294,5e+05,94,1,"uttara, bimanbandar",2001,1,302695,30026
4190,2e+05,799,0,"savar",2006,0,302672,30026
4605,75000,120,0,"savar",2008,0,302672,30026
4626,26000,52,0,"uttar khan",2008,0,302696,30026
4128,125000,585,0,"sreepur",2007,0,303386,30033
4912,50000,160,0,"gazipur sadar",2009,0,303330,30033
4484,NA,75,1,"rupganj",2007,0,306768,30067
4855,40000,409,1,"gazipur sadar",2009,0,303330,30033
4292,84000,170,0.5,"gazipur sadar",2006,0,303330,30033
4244,275000,627,0,"savar",2006,0,302672,30026
4134,180000,283,1,"savar",2005,1,302672,30026
3516,225000,2025,1,"kaliakair",2002,1,303332,30033
